id_transaksi,id_pelanggan,kategori,channel,kuantitas,harga_satuan,diskon,total_nilai,berat_kg,segmen
b24ab62f,usr-0020,elektronik,teller,20,1179619.01,0.2101,18635621.12,0.35,tinggi
02408205,usr-0007,otomotif,teller,9,1176613.15,0.1481,9021210.68,0.19,tinggi
a4ad8407,usr-0140,olahraga,teller,19,264634.72,0.2209,3917361.3,6.12,tinggi
faeb2907,usr-0033,olahraga,atm,3,1685739.8,0.0385,4862516.45,2.89,tinggi
5f53f19a,usr-0011,makanan,mobile,7,68502.86,0.2199,374073.57,9.27,menengah
980f7d1c,usr-0001,makanan,teller,15,89849.58,0.2322,1034797.61,1.86,tinggi
8764e2cd,usr-0002,fashion,web,16,485441.99,0.2359,5934819.59,2.59,tinggi
a55eea6e,usr-0002,kesehatan,web,12,123528.56,0.1055,1325955.56,0.27,tinggi
aaaee032,usr-0011,makanan,atm,6,101561.97,0.1233,534236.27,0.83,menengah
e0231591,usr-0041,otomotif,web,1,2173577.38,0.1416,1865798.82,0.17,tinggi
75888df7,usr-0008,fashion,atm,16,435449.38,0.2942,4917442.76,0.18,tinggi
d431a2d7,usr-0001,kesehatan,mobile,18,358837.12,0.0469,6156137.86,1.11,tinggi
c0e24d80,usr-0006,elektronik,web,12,806406.64,0.0331,9356574.96,2.06,tinggi
1a01481a,usr-0014,olahraga,teller,2,1206845.31,0.1042,2162184.06,0.16,tinggi
cab39eb8,usr-0195,kesehatan,mobile,15,264340.91,0.28,2854881.83,9.01,tinggi
7be20f80,usr-0013,fashion,mobile,13,630059.86,0.2133,6443685.19,1.12,tinggi
2206c866,usr-0001,elektronik,teller,14,1082573.12,0.0115,14981729.41,4.43,tinggi
2ba0fb43,usr-0036,fashion,web,2,329419.51,0.252,492811.59,1.39,menengah
0f8785da,usr-0151,kesehatan,mobile,3,227941.8,0.0965,617836.25,1.83,menengah
f81a9c3d,usr-0090,kesehatan,mobile,19,142290.22,0.0192,2651606.71,2.14,tinggi
82b4e26f,usr-0110,fashion,atm,9,645838.67,0.1491,4945897.12,0.72,tinggi
71b7e195,usr-0155,fashion,atm,18,276337.8,0.0161,4893997.71,4.17,tinggi
d445d344,usr-0047,makanan,web,17,131025.68,0.0563,2102031.88,2.31,tinggi
c7b92fed,usr-0197,fashion,mobile,2,365856.0,0.0534,692638.58,4.73,menengah
6a3717d0,usr-0001,olahraga,web,2,1640655.01,0.1392,2824551.67,0.37,tinggi
6eaeec76,usr-0109,elektronik,teller,13,2074903.45,0.1285,23507618.64,5.35,tinggi
e9ada370,usr-0119,olahraga,web,10,2429412.87,0.2331,18631167.3,0.42,tinggi
17f1b79f,usr-0149,olahraga,atm,14,1423713.1,0.128,17380689.52,6.59,tinggi
03b85544,usr-0021,kesehatan,teller,11,157122.55,0.1241,1513860.06,0.13,tinggi
7d03efc7,usr-0091,makanan,teller,5,141152.97,0.1131,625942.85,0.21,menengah
048a92ca,usr-0003,makanan,mobile,5,99216.42,0.2127,390565.44,0.59,menengah
c7c0a825,usr-0040,kesehatan,mobile,18,219290.69,0.1219,3466064.79,3.45,tinggi
80020db4,usr-0011,olahraga,teller,9,430255.06,0.0139,3818470.63,2.49,tinggi
842f8b53,usr-0039,elektronik,mobile,18,2088672.75,0.2461,28343706.95,0.5,tinggi
24ed8759,usr-0056,fashion,mobile,3,556556.38,0.1414,1433577.92,0.13,tinggi
1725e771,usr-0010,makanan,teller,6,28321.32,0.0539,160768.81,0.32,menengah
650df7ba,usr-0004,makanan,teller,15,135821.49,0.0427,1950328.69,2.75,tinggi
39c31777,usr-0008,makanan,teller,10,77184.23,0.0697,718044.89,0.66,menengah
d79ffd94,usr-0053,fashion,web,17,696900.31,0.2449,8945900.21,0.77,tinggi
97af1fec,usr-0056,otomotif,atm,9,1617345.22,0.0883,13270802.73,0.12,tinggi
907570ba,usr-0075,olahraga,atm,5,930152.63,0.185,3790371.97,7.31,tinggi
5e7f7161,usr-0002,fashion,teller,3,585367.2,0.2794,1265446.81,0.35,tinggi
eacc1bee,usr-0102,olahraga,web,5,2170900.45,0.0518,10292239.03,0.22,tinggi
e43276cb,usr-0059,fashion,mobile,12,168384.11,0.0227,1974741.49,1.08,tinggi
bec6d093,usr-0001,elektronik,web,20,887792.13,0.0614,16665633.86,0.18,tinggi
54ae9557,usr-0009,olahraga,teller,16,1751437.74,0.1096,24951682.62,0.1,tinggi
08c39fe7,usr-0020,fashion,atm,19,560956.76,0.2312,8194007.58,4.45,tinggi
20e3437b,usr-0011,fashion,teller,10,333341.68,0.2109,2630399.2,2.58,tinggi
2edbd095,usr-0002,fashion,teller,20,254324.61,0.2304,3914564.4,0.69,tinggi
7b949968,usr-0004,kesehatan,teller,2,435832.11,0.2508,653050.83,4.26,menengah
765b727f,usr-0001,fashion,mobile,11,93514.41,0.0347,992964.06,0.15,menengah
e8f7258d,usr-0001,makanan,atm,14,127114.3,0.276,1288430.54,3.84,tinggi
c07e07be,usr-0006,kesehatan,web,7,295330.0,0.0324,2000329.16,3.66,tinggi
ec4299bb,usr-0103,otomotif,web,9,1775933.43,0.1711,13248640.98,0.43,tinggi
1ec624a4,usr-0028,kesehatan,web,13,287028.01,0.2025,2975762.89,0.13,tinggi
474f979c,usr-0016,kesehatan,mobile,15,479814.31,0.2462,5425260.4,1.29,tinggi
e3e431d2,usr-0053,fashion,atm,17,520853.76,0.0189,8687163.61,0.16,tinggi
effa8787,usr-0030,elektronik,atm,13,2074330.93,0.1594,22667873.54,3.13,tinggi
2d6a5233,usr-0002,olahraga,atm,3,2387861.56,0.2011,5722987.8,0.14,tinggi
5e77115f,usr-0004,otomotif,mobile,16,1284133.13,0.1861,16722495.27,0.12,tinggi
d4be357d,usr-0004,elektronik,mobile,4,6715581.41,0.2988,18835862.74,2.02,tinggi
279c0d22,usr-0040,elektronik,mobile,20,723645.44,0.2278,11175980.18,5.97,tinggi
8299fdda,usr-0019,otomotif,web,3,2835532.31,0.275,6167282.77,0.89,tinggi
5ec9dc86,usr-0013,olahraga,teller,14,1612090.54,0.2596,16710285.7,0.86,tinggi
8eae35e2,usr-0032,olahraga,mobile,7,1965712.28,0.0437,13158674.57,1.18,tinggi
73d9d35f,usr-0181,makanan,atm,6,107502.79,0.0162,634567.47,0.14,menengah
8a055346,usr-0008,fashion,web,16,409938.32,0.2819,4710027.32,3.76,tinggi
6375acc1,usr-0027,kesehatan,web,12,499331.42,0.1894,4857096.59,0.74,tinggi
90bf7a4b,usr-0022,olahraga,mobile,9,1841572.08,0.206,13159874.08,8.22,tinggi
fe389468,usr-0067,elektronik,web,17,7487793.9,0.2985,89295686.15,0.11,tinggi
7a44800f,usr-0071,makanan,web,7,101623.11,0.2487,534446.1,0.66,menengah
d40d4bf3,usr-0071,olahraga,web,4,123586.8,0.0741,457716.07,0.24,menengah
12a44e08,usr-0004,makanan,web,5,34082.14,0.2719,124076.03,0.11,menengah
c41b5913,usr-0018,makanan,teller,15,138622.33,0.1609,1744769.96,6.63,tinggi
69098bf2,usr-0099,olahraga,teller,19,2277387.62,0.0129,42712177.07,4.69,tinggi
933c8987,usr-0012,elektronik,atm,4,3137150.01,0.1414,10774227.99,0.31,tinggi
1c6d3c31,usr-0190,elektronik,teller,14,7019744.23,0.2158,77068367.95,2.15,tinggi
daeead9e,usr-0011,makanan,teller,1,42140.51,0.2515,31542.17,4.04,rendah
0d6d93e7,usr-0024,fashion,teller,9,353352.63,0.1046,2847527.5,4.27,tinggi
e299c748,usr-0021,fashion,atm,16,124927.5,0.0101,1978651.72,1.71,tinggi
b060000f,usr-0017,makanan,teller,9,43288.79,0.2596,288459.18,0.1,menengah
35a4a062,usr-0114,olahraga,teller,14,2219456.45,0.1837,25364392.2,3.57,tinggi
53211bb4,usr-0002,makanan,web,3,135819.89,0.0982,367447.13,1.12,menengah
bb5cb86f,usr-0034,otomotif,web,11,805486.06,0.1811,7255737.88,1.18,tinggi
d590f857,usr-0043,otomotif,web,13,388876.3,0.2971,3553434.97,0.41,tinggi
f6cea97f,usr-0116,fashion,web,19,433979.34,0.086,7536485.22,0.4,tinggi
d7400bdb,usr-0041,otomotif,web,3,645692.62,0.201,1547725.21,0.74,tinggi
b2043acc,usr-0174,olahraga,teller,7,1008338.51,0.1259,6169720.84,0.49,tinggi
b3523222,usr-0126,fashion,atm,6,420218.51,0.0816,2315572.08,6.56,tinggi
e635f70e,usr-0010,olahraga,atm,2,2456630.81,0.1508,4172341.77,0.21,tinggi
5537d1c4,usr-0120,kesehatan,mobile,11,370699.85,0.0591,3836706.38,8.1,tinggi
287dbb1b,usr-0173,olahraga,mobile,6,811076.79,0.0162,4787624.08,0.63,tinggi
610c7f09,usr-0005,olahraga,teller,13,922358.24,0.1563,10116517.41,3.02,tinggi
65696960,usr-0042,kesehatan,teller,11,376726.49,0.0595,3897423.9,0.47,tinggi
642d4597,usr-0006,olahraga,atm,17,2381131.17,0.2248,31379499.01,3.11,tinggi
6e614926,usr-0050,olahraga,teller,12,305503.61,0.0032,3654311.98,0.11,tinggi
d431cca2,usr-0001,fashion,atm,14,605372.66,0.2846,6063170.41,0.42,tinggi
0e1e5823,usr-0072,makanan,teller,2,74967.17,0.1215,131717.32,3.87,menengah
848f486e,usr-0015,kesehatan,web,11,471156.6,0.2858,3701500.48,9.56,tinggi
87f15037,usr-0037,fashion,teller,20,460920.58,0.2204,7186673.68,0.95,tinggi
583f60ba,usr-0001,otomotif,atm,9,2713202.42,0.2227,18980750.17,0.3,tinggi
c8aa7e4f,usr-0061,otomotif,web,15,2750508.15,0.2088,32643030.72,0.48,tinggi
69ed9c33,usr-0023,makanan,atm,4,106290.43,0.2534,317425.74,0.13,menengah
92804fd6,usr-0045,kesehatan,atm,11,431163.26,0.0146,4673551.04,7.86,tinggi
eef6601d,usr-0008,elektronik,teller,3,4505063.94,0.0155,13305706.35,0.3,tinggi
22c9b95a,usr-0002,makanan,atm,18,119079.8,0.2751,1553777.05,1.6,tinggi
e66eedcc,usr-0017,fashion,mobile,1,678573.16,0.1936,547201.4,0.17,menengah
4a704b7b,usr-0165,kesehatan,web,10,129750.34,0.0269,1262600.56,3.13,tinggi
28c35d23,usr-0004,olahraga,atm,7,706388.45,0.2719,3600250.01,6.62,tinggi
8e0e48df,usr-0056,makanan,mobile,11,120142.42,0.2804,950999.34,0.59,menengah
7a10e947,usr-0001,makanan,atm,12,68717.83,0.0972,744461.48,1.57,menengah
4554a66c,usr-0068,kesehatan,web,13,113921.71,0.2615,1093705.38,4.2,tinggi
aa93e1a0,usr-0005,fashion,web,3,606958.8,0.2235,1413910.52,0.27,tinggi
ff04418f,usr-0018,makanan,web,17,134440.23,0.0901,2079561.81,9.67,tinggi
df9c3960,usr-0011,fashion,atm,4,164965.54,0.2257,510931.27,1.11,menengah
9c2f09cf,usr-0002,otomotif,teller,19,1573691.17,0.2731,21734406.12,4.61,tinggi
277f53e0,usr-0010,kesehatan,mobile,11,299739.2,0.1019,2961153.53,1.36,tinggi
b9199abf,usr-0010,kesehatan,web,13,447183.92,0.2493,4364112.59,0.7,tinggi
419e931a,usr-0027,olahraga,atm,12,1589414.43,0.2764,13801203.38,4.84,tinggi
15b35aab,usr-0182,makanan,teller,7,64213.37,0.0745,416006.32,0.65,menengah
820a6c77,usr-0020,fashion,web,3,592191.51,0.0115,1756143.92,1.77,tinggi
bac8eb0b,usr-0148,kesehatan,web,13,447021.97,0.2711,4235846.08,2.78,tinggi
27c87b2a,usr-0019,elektronik,mobile,12,582816.22,0.0719,6490940.81,0.11,tinggi
95e22a2d,usr-0002,olahraga,mobile,3,1268064.95,0.1463,3247641.14,0.53,tinggi
99668dd6,usr-0004,olahraga,teller,12,1909852.47,0.2519,17145127.59,0.21,tinggi
ac6d4ea7,usr-0014,olahraga,teller,3,2291042.48,0.2442,5194709.72,2.92,tinggi
75614e95,usr-0009,kesehatan,atm,4,194302.23,0.0424,744255.26,0.31,menengah
2b8be4d1,usr-0123,kesehatan,teller,18,53228.54,0.0055,952844.09,6.8,menengah
3d2c7f49,usr-0057,makanan,teller,3,91641.37,0.266,201794.3,0.33,menengah
b925be28,usr-0036,fashion,atm,4,547530.8,0.1447,1873212.37,0.35,tinggi
c944270c,usr-0023,otomotif,teller,14,1464410.1,0.1418,17594594.47,2.86,tinggi
7438ff3a,usr-0013,olahraga,mobile,19,1810753.63,0.2021,27451206.11,4.94,tinggi
e356d51b,usr-0042,olahraga,atm,19,2284303.06,0.2776,31353430.08,6.52,tinggi
48aadfbf,usr-0002,olahraga,mobile,5,880333.86,0.1817,3601885.99,0.68,tinggi
d5c32586,usr-0003,fashion,mobile,4,764009.06,0.1116,2714982.6,0.11,tinggi
9a056080,usr-0007,otomotif,atm,16,1615665.89,0.061,24273764.33,0.12,tinggi
a8a2669e,usr-0003,kesehatan,teller,9,491312.87,0.2089,3498098.5,0.65,tinggi
7c3e5ef5,usr-0057,otomotif,web,3,1852806.42,0.2864,3966487.98,0.15,tinggi
26d24df9,usr-0001,olahraga,teller,15,1674552.24,0.0334,24279332.93,0.11,tinggi
457a5308,usr-0003,olahraga,teller,5,385779.4,0.1352,1668110.13,4.59,tinggi
d206ade5,usr-0141,otomotif,teller,17,2234871.91,0.0443,36309740.43,0.7,tinggi
0657307f,usr-0199,elektronik,mobile,14,1285892.4,0.0772,16612701.09,0.45,tinggi
e4310c46,usr-0022,makanan,atm,4,96763.8,0.1312,336273.56,0.13,menengah
7903ec85,usr-0023,makanan,atm,2,113367.24,0.2589,168032.92,1.41,menengah
65352934,usr-0085,olahraga,atm,18,2433742.63,0.0683,40815324.15,0.77,tinggi
85ad9b74,usr-0001,fashion,atm,5,113932.03,0.1707,472419.16,0.15,menengah
eccb4688,usr-0016,elektronik,web,17,4559907.04,0.0465,73913813.16,1.06,tinggi
4d818ec0,usr-0001,kesehatan,teller,10,125556.75,0.1548,1061205.65,0.12,tinggi
f2d15e2c,usr-0014,kesehatan,mobile,3,131551.98,0.1399,339443.57,0.56,menengah
28db650a,usr-0190,elektronik,mobile,18,2932814.79,0.0506,50119458.51,1.13,tinggi
fe6a413c,usr-0079,kesehatan,atm,5,490231.5,0.0744,2268791.38,0.13,tinggi
92239fbf,usr-0190,makanan,atm,11,104266.88,0.1781,942666.44,7.89,menengah
e673e4c8,usr-0076,otomotif,web,6,2304226.5,0.1396,11895338.88,1.2,tinggi
cf9005f8,usr-0041,makanan,mobile,13,86855.09,0.2574,838481.67,0.98,menengah
ce2fd67e,usr-0079,olahraga,web,3,2397196.52,0.1959,5782757.17,0.43,tinggi
218f4a11,usr-0052,elektronik,web,9,7256052.93,0.1653,54509646.43,2.78,tinggi
de41b007,usr-0020,fashion,teller,20,316613.57,0.1577,5333672.2,2.55,tinggi
2df31f88,usr-0007,makanan,teller,2,59052.42,0.2503,88543.2,0.23,rendah
1945f16a,usr-0027,elektronik,mobile,5,7857481.2,0.1298,34187900.7,9.16,tinggi
4dc71a38,usr-0005,elektronik,mobile,4,462648.4,0.2901,1313736.4,0.11,tinggi
a1fe9fdf,usr-0022,otomotif,teller,6,2864990.05,0.1193,15139180.42,8.37,tinggi
7b78dd3e,usr-0002,kesehatan,teller,2,449237.94,0.0261,875025.66,0.13,menengah
34901b55,usr-0033,olahraga,mobile,3,2272221.78,0.294,4812565.73,4.31,tinggi
deaeb86a,usr-0005,elektronik,web,14,260194.38,0.1138,3228179.63,4.26,tinggi
7077fc75,usr-0007,otomotif,web,19,2187861.54,0.2525,31073103.52,7.14,tinggi
12eaf1ab,usr-0024,fashion,teller,4,426394.22,0.1559,1439677.44,0.69,tinggi
bc6eb5d7,usr-0003,kesehatan,teller,12,375880.09,0.2062,3580483.39,4.52,tinggi
c9642f87,usr-0176,makanan,web,3,16076.09,0.2199,37622.87,0.3,rendah
4e613318,usr-0018,fashion,web,7,580814.37,0.1328,3525775.55,0.89,tinggi
5a0d835e,usr-0010,olahraga,web,8,2470466.36,0.193,15949330.82,0.2,tinggi
61497ff7,usr-0001,fashion,teller,13,543418.52,0.2128,5561127.77,1.29,tinggi
ded9d330,usr-0113,elektronik,mobile,17,2571612.87,0.1928,35288700.45,4.16,tinggi
4ba361d4,usr-0045,makanan,teller,14,139908.95,0.1387,1687050.1,2.79,tinggi
71781196,usr-0015,makanan,teller,7,24814.81,0.111,154422.56,0.15,menengah
4e98aa9c,usr-0005,otomotif,mobile,11,662375.25,0.1849,5938922.73,0.1,tinggi
1c57317e,usr-0076,makanan,teller,16,70332.43,0.0958,1017513.33,2.64,tinggi
64049251,usr-0165,kesehatan,mobile,13,477441.19,0.2164,4863597.91,0.82,tinggi
35553686,usr-0012,otomotif,atm,4,2281826.21,0.0914,8293069.18,0.6,tinggi
aabf898c,usr-0002,makanan,atm,3,133681.2,0.2544,299018.11,4.63,menengah
16676cbf,usr-0002,makanan,web,16,112288.64,0.1461,1534132.32,7.96,tinggi
6040a566,usr-0001,otomotif,atm,12,1697505.37,0.0979,18375835.13,0.55,tinggi
3cc9ed48,usr-0076,fashion,mobile,18,629820.91,0.2181,8864225.45,5.4,tinggi
983c9765,usr-0188,fashion,mobile,17,741532.09,0.2497,9458315.96,6.26,tinggi
90662782,usr-0196,elektronik,teller,15,4191176.6,0.034,60730148.93,1.82,tinggi
67908f96,usr-0089,kesehatan,teller,5,436563.14,0.2347,1670508.86,0.44,tinggi
3981659b,usr-0003,fashion,teller,18,245774.77,0.1316,3841754.58,1.15,tinggi
32ce95dd,usr-0185,fashion,teller,10,118571.1,0.033,1146582.54,3.28,tinggi
c359c151,usr-0009,makanan,mobile,7,74715.97,0.2747,379340.45,4.86,menengah
e4d20246,usr-0009,olahraga,teller,3,2264815.8,0.0197,6660596.79,3.77,tinggi
fdfa9230,usr-0059,makanan,teller,20,98037.07,0.2445,1481340.13,8.81,tinggi
5fdd4301,usr-0001,olahraga,mobile,14,1064594.73,0.0552,14081607.41,0.23,tinggi
a976c1bb,usr-0105,fashion,mobile,15,292320.12,0.1536,3711296.24,0.26,tinggi
f187f6bd,usr-0199,otomotif,atm,11,1646644.02,0.0113,17908406.37,1.7,tinggi
df1dfe5f,usr-0086,fashion,atm,13,564420.55,0.145,6273534.41,3.81,tinggi
650d06ab,usr-0088,otomotif,mobile,13,1027470.1,0.1017,11998693.08,1.16,tinggi
b05af9ab,usr-0013,otomotif,teller,17,2695203.56,0.2865,32691471.58,1.85,tinggi
de758d7b,usr-0001,kesehatan,teller,15,296790.09,0.2589,3299267.04,3.37,tinggi
c2812688,usr-0092,makanan,mobile,13,113571.01,0.2659,1083842.22,0.19,tinggi
cf34f282,usr-0039,fashion,teller,17,602538.2,0.2114,8077747.62,5.59,tinggi
75679b69,usr-0145,fashion,teller,15,544199.58,0.0069,8106669.04,1.2,tinggi
abc9d509,usr-0002,olahraga,atm,9,471846.67,0.1981,3405364.6,0.48,tinggi
c81829a4,usr-0008,elektronik,mobile,6,6752725.72,0.146,34600966.59,1.3,tinggi
c81fdbf4,usr-0011,elektronik,atm,12,4414086.41,0.1274,46220781.62,3.47,tinggi
e1c0d971,usr-0058,kesehatan,web,1,306314.43,0.0913,278347.92,1.37,menengah
155b3925,usr-0091,elektronik,atm,4,4838354.03,0.0534,18319943.7,0.46,tinggi
5d0e500d,usr-0175,olahraga,atm,15,1856489.01,0.0533,26363072.19,0.96,tinggi
a39b7ded,usr-0007,olahraga,teller,11,2039308.87,0.1488,19094456.81,1.11,tinggi
b9cc894e,usr-0023,olahraga,web,4,1301615.88,0.1304,4527540.68,0.14,tinggi
cde15e25,usr-0001,elektronik,atm,2,7002796.55,0.1623,11732485.34,0.93,tinggi
0ffe57fa,usr-0005,makanan,mobile,10,35411.39,0.1516,300430.23,0.12,menengah
e2b6ec5a,usr-0012,kesehatan,mobile,6,305912.58,0.0224,1794360.83,0.19,tinggi
ceb89387,usr-0038,elektronik,teller,7,552511.39,0.1867,3145502.59,0.14,tinggi
30d44762,usr-0020,elektronik,teller,6,1003586.25,0.0356,5807151.48,0.12,tinggi
ca76d3e5,usr-0011,makanan,mobile,3,20656.22,0.236,47344.06,1.3,rendah
0bfed4bd,usr-0044,fashion,mobile,3,48454.01,0.0162,143007.17,0.24,menengah
8b1370b5,usr-0107,olahraga,mobile,7,1409786.08,0.1134,8749414.37,0.39,tinggi
2d47094d,usr-0005,otomotif,web,6,1124691.9,0.0716,6264983.76,9.59,tinggi
18c36d9d,usr-0010,kesehatan,atm,10,306560.47,0.2083,2427039.24,0.28,tinggi
19fe0846,usr-0064,makanan,mobile,14,61036.81,0.2489,641826.47,1.5,menengah
5a80db31,usr-0087,olahraga,web,6,1515930.43,0.1345,7872226.72,2.23,tinggi
c2b251bf,usr-0105,elektronik,atm,19,1405610.96,0.1067,23857013.14,7.86,tinggi
ff968ff7,usr-0004,fashion,teller,6,482809.69,0.0081,2873393.59,0.37,tinggi
436ab969,usr-0029,kesehatan,mobile,10,466207.58,0.0233,4553449.43,0.24,tinggi
d9cba700,usr-0140,olahraga,atm,2,1737551.2,0.1408,2985807.98,3.79,tinggi
f71667d9,usr-0013,elektronik,mobile,6,3035406.65,0.0088,18052170.43,4.13,tinggi
b7985dd9,usr-0016,otomotif,mobile,6,1025508.59,0.2372,4693547.71,0.24,tinggi
5fc7ba97,usr-0190,makanan,atm,10,142792.0,0.0653,1334676.82,0.78,tinggi
b36ab2aa,usr-0002,makanan,teller,7,131198.37,0.2355,702108.08,0.16,menengah
a210eb02,usr-0064,elektronik,mobile,18,1427801.55,0.2555,19133968.57,0.55,tinggi
9c551da0,usr-0116,kesehatan,mobile,1,212982.07,0.0201,208701.13,0.12,menengah
4ec27d01,usr-0002,elektronik,web,5,252233.25,0.2403,958108.0,0.23,menengah
d92c8adc,usr-0067,makanan,teller,9,69994.46,0.2321,483738.71,5.52,menengah
c0981897,usr-0020,fashion,atm,18,601763.92,0.0347,10455888.82,1.49,tinggi
eea53621,usr-0117,elektronik,web,5,7638218.14,0.1379,32924539.29,9.41,tinggi
b29a2d2d,usr-0144,olahraga,mobile,3,2437616.79,0.0961,6610085.45,1.72,tinggi
4055e43f,usr-0126,elektronik,mobile,7,685131.31,0.2234,3724510.83,4.45,tinggi
4a52a74f,usr-0001,fashion,web,2,207765.0,0.1926,335498.92,0.29,menengah
bea1d07f,usr-0080,otomotif,web,17,691725.46,0.0663,10979689.05,8.4,tinggi
6c81bbd8,usr-0152,elektronik,teller,4,3670018.5,0.2838,10513869.0,2.4,tinggi
31fbdefb,usr-0044,fashion,teller,12,457611.17,0.1669,4574830.39,0.26,tinggi
6fd6bfee,usr-0040,kesehatan,teller,17,354487.81,0.2465,4540811.6,8.7,tinggi
73b514ca,usr-0001,olahraga,web,3,920409.67,0.0247,2693026.65,0.87,tinggi
2dd5bc75,usr-0119,fashion,teller,11,496627.43,0.0962,4937370.58,0.11,tinggi
36104448,usr-0001,fashion,mobile,9,162745.44,0.1414,1257599.11,0.47,tinggi
0876df73,usr-0008,elektronik,teller,18,1685446.9,0.2087,24006494.38,1.58,tinggi
6134ed46,usr-0154,otomotif,web,14,1761226.41,0.0327,23850880.29,0.89,tinggi
c4fe28a9,usr-0168,otomotif,atm,17,2158461.17,0.2326,28158852.73,2.16,tinggi
c9c1e01c,usr-0195,otomotif,web,3,2178282.1,0.0466,6230322.46,0.29,tinggi
9f42054e,usr-0021,olahraga,atm,10,977196.95,0.1017,8778160.2,4.04,tinggi
c5dc101b,usr-0003,fashion,atm,12,426090.22,0.1452,4370663.04,0.76,tinggi
6fe30ddc,usr-0022,makanan,atm,13,45229.3,0.2158,461094.62,1.05,menengah
70864ae3,usr-0002,kesehatan,atm,15,55174.29,0.2437,625924.73,3.45,menengah
d8469cf1,usr-0126,elektronik,mobile,11,7756390.38,0.1693,70875568.38,1.73,tinggi
d26b7e13,usr-0033,otomotif,atm,5,1645107.51,0.0842,7532947.29,1.23,tinggi
91a95fcf,usr-0014,kesehatan,teller,16,62206.49,0.0327,962757.4,4.79,menengah
62ac4420,usr-0001,kesehatan,teller,14,250520.31,0.1591,2949275.4,4.33,tinggi
9e26e34d,usr-0014,kesehatan,mobile,5,460080.58,0.2982,1614422.76,5.88,tinggi
980d8f83,usr-0123,kesehatan,teller,5,181473.32,0.1068,810459.85,0.45,menengah
429407d2,usr-0064,olahraga,web,10,1600016.33,0.1842,13052933.22,0.71,tinggi
b4a8e7c0,usr-0001,elektronik,web,19,2737575.29,0.1823,42531790.98,3.03,tinggi
a60dc47a,usr-0003,otomotif,atm,7,2452552.77,0.0986,15475117.47,0.29,tinggi
740803d8,usr-0013,makanan,mobile,8,36624.01,0.0751,270988.37,0.14,menengah
99bbfe49,usr-0002,makanan,web,18,21615.72,0.2976,273291.87,1.38,menengah
c38b5581,usr-0159,otomotif,teller,19,2910575.53,0.1421,47442672.2,3.76,tinggi
8a1dfe71,usr-0051,otomotif,mobile,1,2999185.54,0.1893,2431439.72,6.59,tinggi
e7a963d2,usr-0001,kesehatan,mobile,17,89770.69,0.2924,1079869.58,2.46,tinggi
db733ce3,usr-0091,makanan,teller,14,42693.9,0.2955,421089.94,1.91,menengah
2c090a1f,usr-0011,olahraga,atm,13,381139.03,0.1645,4139741.57,1.25,tinggi
1d355603,usr-0005,fashion,mobile,16,163243.31,0.2268,2019515.64,0.51,tinggi
5fe29c28,usr-0034,olahraga,web,17,2182106.54,0.0053,36899203.38,5.85,tinggi
d1827fea,usr-0001,olahraga,mobile,7,1442544.19,0.125,8835583.16,0.18,tinggi
d4d3143d,usr-0020,kesehatan,teller,15,398853.52,0.1462,5108117.03,6.03,tinggi
100af800,usr-0113,otomotif,atm,18,320255.23,0.2835,4130331.7,4.79,tinggi
8b3d83f3,usr-0155,makanan,web,6,64990.84,0.2264,301661.48,0.94,menengah
010cc909,usr-0010,makanan,teller,5,135927.9,0.232,521963.14,6.41,menengah
4ac62019,usr-0048,otomotif,mobile,3,2737811.74,0.2289,6333379.9,0.14,tinggi
654d7aa4,usr-0004,kesehatan,atm,19,345668.35,0.0969,5931288.65,9.39,tinggi
54d246fe,usr-0033,fashion,atm,9,432205.15,0.2433,2943446.73,2.0,tinggi
a81d895b,usr-0005,olahraga,teller,3,2407895.99,0.1278,6300500.65,0.2,tinggi
2e6b2f55,usr-0034,fashion,web,17,558132.94,0.2518,7099116.12,1.81,tinggi
c239cf77,usr-0003,olahraga,teller,16,628478.72,0.1177,8872108.39,0.24,tinggi
0759d543,usr-0163,olahraga,web,12,2406267.89,0.0206,28280385.26,0.85,tinggi
8eb79d3b,usr-0133,kesehatan,atm,19,44264.4,0.2356,642878.44,0.69,menengah
a34a1727,usr-0009,makanan,atm,12,46303.77,0.268,406732.32,1.79,menengah
ba91a224,usr-0087,fashion,web,4,710980.71,0.0046,2830840.79,0.95,tinggi
d61ee243,usr-0001,makanan,web,12,41469.77,0.0878,453944.69,6.56,menengah
d4bb87c8,usr-0074,kesehatan,mobile,3,294127.64,0.0721,818763.11,1.16,menengah
42184445,usr-0006,elektronik,web,15,3561217.07,0.0691,49727054.56,4.79,tinggi
68395119,usr-0002,makanan,teller,14,96019.99,0.0849,1230150.5,1.16,tinggi
c9d1f36f,usr-0057,olahraga,teller,12,681497.01,0.0042,8143616.67,0.11,tinggi
ea87b7ae,usr-0020,olahraga,web,12,2400099.89,0.0119,28458464.42,9.73,tinggi
d7f9d50b,usr-0028,fashion,teller,15,740037.79,0.0991,10000500.68,0.23,tinggi
32d2531c,usr-0027,otomotif,teller,3,2993174.7,0.2796,6468849.16,3.16,tinggi
861e6bb9,usr-0001,makanan,atm,1,23735.28,0.0723,22019.22,0.84,rendah
efa8bb7e,usr-0001,otomotif,web,13,1378781.26,0.1638,14988179.56,3.22,tinggi
f6d64dee,usr-0040,elektronik,atm,13,3159300.69,0.0683,38265765.89,3.61,tinggi
