id_transaksi,id_pelanggan,kategori,channel,kota,kuantitas,harga_satuan,diskon,total_nilai,tahun,bulan,tanggal,tanggal_transaksi
14854358,usr-0177,fashion,atm,Jakarta,2,230859.78,0.1789,379138.61,2024,7,2024-07-20,2024-07-20
ff107bcb,usr-0049,kesehatan,teller,Medan,14,229383.81,0.0372,3091800.91,2024,9,2024-09-14,2024-09-14
3f914cb8,usr-0002,elektronik,mobile,Denpasar,7,5855261.74,0.2564,30478667.35,2024,4,2024-04-01,2024-04-01
546b3c94,usr-0091,elektronik,mobile,Yogyakarta,15,630331.87,0.002,9436216.08,2024,4,2024-04-25,2024-04-25
fb4a1468,usr-0022,makanan,atm,Palembang,5,137053.95,0.087,625635.38,2024,4,2024-04-21,2024-04-21
77069cd5,usr-0004,makanan,mobile,Denpasar,5,144386.77,0.1334,625622.91,2024,3,2024-03-23,2024-03-23
3690f70f,usr-0261,fashion,web,Balikpapan,13,194417.79,0.1466,2156877.44,2024,8,2024-08-09,2024-08-09
4100ecc5,usr-0098,olahraga,mobile,Jakarta,16,819391.62,0.1596,11017782.09,2024,10,2024-10-20,2024-10-20
3a30b5a6,usr-0054,kesehatan,atm,Medan,14,32730.64,0.0503,435183.69,2024,3,2024-03-22,2024-03-22
74b8df23,usr-0169,fashion,teller,Denpasar,14,683530.17,0.1017,8596631.2,2024,9,2024-09-13,2024-09-13
f985281e,usr-0042,fashion,web,Makassar,8,459998.03,0.0708,3419336.53,2024,1,2024-01-11,2024-01-11
4919bab7,usr-0023,makanan,web,Palembang,4,144428.6,0.0726,535745.03,2024,7,2024-07-11,2024-07-11
5b71e7c0,usr-0004,makanan,atm,Denpasar,12,21689.2,0.084,238419.24,2024,1,2024-01-08,2024-01-08
b0155ee3,usr-0003,kesehatan,teller,Palembang,3,407918.99,0.2931,865086.55,2024,3,2024-03-02,2024-03-02
7e4a71c5,usr-0022,elektronik,mobile,Palembang,10,898678.56,0.1317,7803005.57,2024,8,2024-08-15,2024-08-15
b835d435,usr-0025,fashion,web,Denpasar,19,629950.16,0.2321,9190980.43,2024,10,2024-10-27,2024-10-27
2731e616,usr-0104,fashion,teller,Palembang,13,372054.78,0.0628,4533206.81,2024,11,2024-11-10,2024-11-10
df9aaa80,usr-0023,elektronik,atm,Palembang,19,606314.81,0.0826,10568083.53,2024,6,2024-06-08,2024-06-08
bac4953c,usr-0054,makanan,atm,Medan,2,74139.29,0.1658,123691.61,2024,4,2024-04-16,2024-04-16
362685e4,usr-0159,fashion,teller,Bandung,12,559854.59,0.077,6201267.85,2024,6,2024-06-20,2024-06-20
2d3bb8b4,usr-0293,kesehatan,mobile,Bandung,4,499289.6,0.2347,1528517.52,2024,8,2024-08-06,2024-08-06
86f006d8,usr-0011,makanan,web,Bandung,2,141471.34,0.2768,204621.64,2024,7,2024-07-02,2024-07-02
53737f5e,usr-0209,fashion,atm,Semarang,2,290035.91,0.0344,560097.66,2024,2,2024-02-16,2024-02-16
314692e4,usr-0142,otomotif,web,Medan,10,1133004.13,0.0333,10952929.12,2024,6,2024-06-10,2024-06-10
ed4c79f7,usr-0001,kesehatan,mobile,Makassar,11,219312.11,0.0636,2259110.23,2024,9,2024-09-09,2024-09-09
0b0a9e58,usr-0012,makanan,teller,Denpasar,5,141816.55,0.0737,656813.71,2024,4,2024-04-16,2024-04-16
2c839433,usr-0005,elektronik,atm,Palembang,19,523859.33,0.2164,7799013.07,2024,4,2024-04-20,2024-04-20
239e2d3c,usr-0076,kesehatan,atm,Bandung,4,298124.46,0.0605,1120349.93,2024,10,2024-10-29,2024-10-29
268a6a55,usr-0044,kesehatan,atm,Surabaya,14,314804.75,0.0383,4238517.21,2024,10,2024-10-05,2024-10-05
51f054e6,usr-0032,olahraga,atm,Yogyakarta,18,2214666.64,0.1701,33084022.97,2024,8,2024-08-24,2024-08-24
cbc3bb73,usr-0119,makanan,atm,Denpasar,6,136053.97,0.1793,669945.46,2024,11,2024-11-15,2024-11-15
04e23d81,usr-0012,kesehatan,mobile,Denpasar,14,146895.75,0.1927,1660226.27,2024,9,2024-09-29,2024-09-29
c525f646,usr-0016,otomotif,web,Yogyakarta,16,2381903.05,0.1676,31724776.36,2024,6,2024-06-03,2024-06-03
82696239,usr-0181,fashion,atm,Jakarta,16,600167.01,0.065,8978249.7,2024,10,2024-10-31,2024-10-31
30164f2c,usr-0272,olahraga,atm,Surabaya,9,1961699.13,0.1493,15019774.98,2024,5,2024-05-26,2024-05-26
f9a8c2e8,usr-0125,makanan,teller,Bandung,13,119284.73,0.2595,1148269.61,2024,8,2024-08-29,2024-08-29
8771b09e,usr-0005,elektronik,atm,Palembang,4,5150773.88,0.2831,14770149.73,2024,6,2024-06-04,2024-06-04
50c307ac,usr-0002,elektronik,mobile,Denpasar,6,4518902.37,0.2072,21495518.22,2024,2,2024-02-01,2024-02-01
74f1cb3e,usr-0005,kesehatan,mobile,Palembang,2,366320.08,0.0175,719821.43,2024,1,2024-01-01,2024-01-01
351e4c47,usr-0021,elektronik,teller,Bandung,16,4608757.23,0.0683,68701346.5,2024,2,2024-02-06,2024-02-06
f15b95e8,usr-0006,olahraga,mobile,Yogyakarta,3,1434141.05,0.1056,3848176.61,2024,6,2024-06-15,2024-06-15
180fe415,usr-0208,fashion,mobile,Surabaya,8,768116.77,0.2693,4489836.72,2024,12,2024-12-26,2024-12-26
ba192913,usr-0078,elektronik,atm,Yogyakarta,10,2747915.79,0.0923,24943734.09,2024,1,2024-01-06,2024-01-06
dcd00ce1,usr-0020,elektronik,atm,Denpasar,4,2751795.34,0.116,9729931.04,2024,9,2024-09-09,2024-09-09
1d61f859,usr-0008,olahraga,teller,Balikpapan,19,2126800.98,0.0934,36635670.5,2024,4,2024-04-11,2024-04-11
2d219e1d,usr-0016,kesehatan,web,Yogyakarta,9,223763.39,0.0108,1992020.15,2024,11,2024-11-05,2024-11-05
930ea9b9,usr-0029,fashion,teller,Semarang,2,96502.83,0.1485,164353.95,2024,2,2024-02-20,2024-02-20
e24bc96a,usr-0095,elektronik,web,Yogyakarta,14,1276896.78,0.0712,16603889.2,2024,9,2024-09-16,2024-09-16
cec64359,usr-0002,fashion,atm,Denpasar,13,334194.6,0.0247,4237033.75,2024,1,2024-01-15,2024-01-15
6e48ccfe,usr-0169,fashion,atm,Denpasar,17,138691.51,0.1991,1888211.52,2024,12,2024-12-12,2024-12-12
3db7e555,usr-0002,elektronik,atm,Denpasar,13,876747.04,0.0018,11376966.93,2024,1,2024-01-30,2024-01-30
2792295e,usr-0007,elektronik,atm,Denpasar,19,3661336.08,0.1364,60073838.32,2024,12,2024-12-20,2024-12-20
5414a69d,usr-0294,elektronik,atm,Semarang,17,1991295.2,0.2862,24162838.49,2024,7,2024-07-17,2024-07-17
fbf46a5c,usr-0004,makanan,mobile,Denpasar,3,70973.76,0.0995,191731.71,2024,8,2024-08-09,2024-08-09
b48c4cb8,usr-0002,olahraga,atm,Denpasar,8,1862783.36,0.2389,11342681.51,2024,7,2024-07-06,2024-07-06
1946e5bb,usr-0067,olahraga,atm,Makassar,17,2372410.5,0.1144,35718907.68,2024,12,2024-12-20,2024-12-20
09f87d33,usr-0017,kesehatan,teller,Medan,3,437416.89,0.1481,1117871.2,2024,4,2024-04-24,2024-04-24
57f43b63,usr-0002,makanan,atm,Denpasar,4,93350.0,0.0882,340470.47,2024,1,2024-01-18,2024-01-18
d1459217,usr-0001,fashion,atm,Makassar,18,367817.02,0.1718,5483574.59,2024,12,2024-12-18,2024-12-18
4593b716,usr-0001,kesehatan,web,Makassar,16,429197.7,0.0309,6654697.67,2024,6,2024-06-14,2024-06-14
fae0232c,usr-0037,kesehatan,teller,Semarang,14,195213.46,0.086,2497910.3,2024,9,2024-09-16,2024-09-16
46009c75,usr-0005,fashion,teller,Palembang,19,519360.31,0.2067,7828357.47,2024,10,2024-10-23,2024-10-23
94f2dcf0,usr-0126,fashion,teller,Surabaya,20,221446.45,0.1114,3935701.61,2024,2,2024-02-03,2024-02-03
a62e4ba1,usr-0175,fashion,teller,Makassar,13,284911.31,0.0753,3425120.87,2024,5,2024-05-31,2024-05-31
8ac793bb,usr-0003,olahraga,mobile,Palembang,19,2031577.91,0.1796,31666415.92,2024,5,2024-05-02,2024-05-02
366cc2c7,usr-0012,fashion,atm,Denpasar,5,111645.14,0.2295,430111.75,2024,1,2024-01-01,2024-01-01
34e59be8,usr-0003,elektronik,mobile,Palembang,5,702297.98,0.1241,3075687.65,2024,1,2024-01-15,2024-01-15
13d6e6c0,usr-0008,otomotif,mobile,Balikpapan,15,1355502.1,0.1254,17782817.53,2024,2,2024-02-28,2024-02-28
0c8f879c,usr-0006,makanan,atm,Yogyakarta,17,99799.27,0.2929,1199603.96,2024,7,2024-07-08,2024-07-08
f8590887,usr-0131,olahraga,atm,Balikpapan,19,1028214.86,0.1305,16985750.59,2024,11,2024-11-22,2024-11-22
74380db9,usr-0013,makanan,web,Semarang,17,141592.61,0.1185,2121853.13,2024,7,2024-07-12,2024-07-12
1861ae31,usr-0032,otomotif,web,Yogyakarta,13,1682512.86,0.2272,16902582.82,2024,9,2024-09-15,2024-09-15
874b473a,usr-0079,fashion,web,Semarang,14,84459.92,0.2068,937958.81,2024,5,2024-05-15,2024-05-15
b5cc114f,usr-0152,otomotif,web,Yogyakarta,1,1926339.94,0.0299,1868805.57,2024,1,2024-01-16,2024-01-16
a4fda280,usr-0009,olahraga,atm,Palembang,17,1767779.68,0.0126,29674823.25,2024,10,2024-10-20,2024-10-20
f6103f70,usr-0005,fashion,teller,Palembang,14,272119.66,0.1974,3057464.58,2024,10,2024-10-14,2024-10-14
ff089730,usr-0278,kesehatan,teller,Denpasar,8,475003.61,0.2069,3013719.87,2024,3,2024-03-22,2024-03-22
caacfbb0,usr-0011,olahraga,mobile,Bandung,19,1375782.37,0.2865,18651444.17,2024,8,2024-08-13,2024-08-13
77261438,usr-0078,otomotif,mobile,Yogyakarta,19,2327064.33,0.2759,32017600.63,2024,12,2024-12-04,2024-12-04
394bc861,usr-0081,makanan,web,Palembang,9,112717.07,0.0897,923487.36,2024,1,2024-01-09,2024-01-09
24947f00,usr-0035,olahraga,atm,Balikpapan,17,2490533.38,0.2976,29740923.89,2024,2,2024-02-23,2024-02-23
4a3474e8,usr-0005,fashion,atm,Palembang,16,375625.4,0.2308,4622636.73,2024,12,2024-12-26,2024-12-26
9bdf4da2,usr-0003,otomotif,teller,Palembang,5,470214.52,0.1002,2115384.5,2024,8,2024-08-23,2024-08-23
92e648e2,usr-0030,kesehatan,web,Yogyakarta,5,377644.2,0.2503,1415520.4,2024,9,2024-09-05,2024-09-05
3b536fd0,usr-0035,otomotif,atm,Balikpapan,2,1465260.04,0.2875,2087922.98,2024,4,2024-04-04,2024-04-04
2ad95abe,usr-0124,elektronik,teller,Makassar,19,1954129.55,0.1771,30552213.18,2024,3,2024-03-13,2024-03-13
927f98d9,usr-0094,olahraga,teller,Makassar,6,920828.12,0.103,4956076.46,2024,12,2024-12-11,2024-12-11
bc28816a,usr-0217,olahraga,mobile,Medan,8,2471205.36,0.2127,15565488.99,2024,10,2024-10-30,2024-10-30
e5c1217c,usr-0270,elektronik,mobile,Medan,3,3287538.57,0.1628,8256542.17,2024,2,2024-02-17,2024-02-17
d58ba2bb,usr-0102,elektronik,mobile,Medan,10,675405.01,0.1036,6054469.66,2024,1,2024-01-20,2024-01-20
1348e777,usr-0001,otomotif,teller,Makassar,13,1521998.92,0.2432,14973629.45,2024,6,2024-06-07,2024-06-07
29e3ff0e,usr-0019,olahraga,teller,Denpasar,16,2370649.79,0.2459,28604397.83,2024,5,2024-05-21,2024-05-21
7b61e70d,usr-0058,kesehatan,mobile,Bandung,6,419555.39,0.1901,2038806.21,2024,6,2024-06-10,2024-06-10
8c9c5503,usr-0053,makanan,mobile,Yogyakarta,8,78800.79,0.1394,542499.63,2024,2,2024-02-19,2024-02-19
df7706dd,usr-0004,otomotif,web,Denpasar,3,1995879.62,0.0651,5597637.23,2024,11,2024-11-25,2024-11-25
4654280a,usr-0051,elektronik,teller,Palembang,16,827159.63,0.1385,11401645.74,2024,7,2024-07-29,2024-07-29
c8698d71,usr-0013,makanan,mobile,Semarang,7,76877.5,0.2275,415688.29,2024,9,2024-09-01,2024-09-01
5f592cea,usr-0012,olahraga,atm,Denpasar,8,416144.12,0.1199,2930013.2,2024,9,2024-09-21,2024-09-21
70698bad,usr-0160,otomotif,web,Makassar,15,2348921.65,0.0778,32491289.22,2024,6,2024-06-15,2024-06-15
39eed94f,usr-0021,elektronik,atm,Bandung,12,4157959.96,0.1902,40406183.45,2024,5,2024-05-02,2024-05-02
67d42c7c,usr-0038,elektronik,teller,Bandung,11,2072329.04,0.0128,22504489.81,2024,11,2024-11-27,2024-11-27
8383478f,usr-0046,olahraga,teller,Surabaya,17,1452328.29,0.191,19974077.22,2024,4,2024-04-01,2024-04-01
05740f82,usr-0046,otomotif,teller,Surabaya,18,1275180.28,0.2473,17277973.22,2024,10,2024-10-20,2024-10-20
516d3ef2,usr-0005,kesehatan,mobile,Palembang,4,227796.85,0.2002,728746.36,2024,8,2024-08-05,2024-08-05
0f84f217,usr-0055,fashion,atm,Semarang,15,233809.2,0.087,3202005.97,2024,10,2024-10-14,2024-10-14
32003679,usr-0012,olahraga,teller,Denpasar,14,736775.25,0.1686,8576242.05,2024,7,2024-07-10,2024-07-10
c856fa28,usr-0073,kesehatan,teller,Semarang,15,256442.23,0.1248,3366726.11,2024,12,2024-12-22,2024-12-22
b2c70bc0,usr-0003,fashion,mobile,Palembang,2,395772.61,0.221,616637.93,2024,5,2024-05-23,2024-05-23
4befd126,usr-0294,otomotif,web,Semarang,18,124674.94,0.2491,1685112.65,2024,1,2024-01-18,2024-01-18
8ac9511e,usr-0123,otomotif,web,Balikpapan,13,861152.96,0.1054,10014891.06,2024,9,2024-09-27,2024-09-27
2cf6fbd1,usr-0020,makanan,mobile,Denpasar,4,62192.5,0.2574,184732.61,2024,1,2024-01-11,2024-01-11
ac71cd9c,usr-0009,makanan,mobile,Palembang,1,40619.7,0.0007,40589.68,2024,11,2024-11-05,2024-11-05
ca4262dd,usr-0017,olahraga,mobile,Medan,10,1880721.84,0.291,13335200.55,2024,12,2024-12-11,2024-12-11
01965e0b,usr-0099,olahraga,atm,Yogyakarta,11,1873007.55,0.192,16647116.02,2024,8,2024-08-22,2024-08-22
9e870c01,usr-0073,olahraga,mobile,Semarang,12,213704.71,0.2659,1882576.68,2024,3,2024-03-25,2024-03-25
3ef9a840,usr-0090,olahraga,web,Bandung,5,1280026.71,0.1611,5369122.26,2024,6,2024-06-09,2024-06-09
aefa3b02,usr-0199,otomotif,mobile,Jakarta,5,1592851.2,0.1703,6607901.25,2024,3,2024-03-10,2024-03-10
d5754824,usr-0025,fashion,atm,Denpasar,14,268504.25,0.296,2646508.75,2024,10,2024-10-22,2024-10-22
59514608,usr-0078,olahraga,atm,Yogyakarta,5,1245628.59,0.1991,4988246.19,2024,1,2024-01-09,2024-01-09
0a222acd,usr-0023,elektronik,web,Palembang,3,772188.15,0.2839,1658804.97,2024,3,2024-03-06,2024-03-06
11775f92,usr-0067,elektronik,teller,Makassar,15,875574.1,0.2256,10171294.2,2024,10,2024-10-14,2024-10-14
ef4fbd34,usr-0028,olahraga,atm,Bandung,18,607329.77,0.2405,8303176.84,2024,11,2024-11-04,2024-11-04
98deb464,usr-0126,elektronik,atm,Surabaya,15,6369732.69,0.043,91439641.11,2024,3,2024-03-10,2024-03-10
2104ccd6,usr-0001,elektronik,atm,Makassar,17,493210.74,0.0557,7917471.07,2024,6,2024-06-01,2024-06-01
b280117f,usr-0005,fashion,mobile,Palembang,9,338674.22,0.1632,2550759.29,2024,3,2024-03-11,2024-03-11
14342456,usr-0009,elektronik,mobile,Palembang,9,6434926.08,0.0541,54781426.41,2024,7,2024-07-21,2024-07-21
3e832c84,usr-0246,otomotif,mobile,Medan,18,826668.65,0.0876,13576980.87,2024,11,2024-11-20,2024-11-20
b108b00f,usr-0034,olahraga,teller,Jakarta,17,549645.65,0.0859,8541074.69,2024,4,2024-04-23,2024-04-23
af4a949a,usr-0014,fashion,atm,Palembang,14,339545.0,0.2108,3751593.25,2024,9,2024-09-03,2024-09-03
1b71794f,usr-0019,otomotif,web,Denpasar,9,1014546.65,0.0803,8397635.12,2024,1,2024-01-30,2024-01-30
dd13b20f,usr-0025,olahraga,teller,Denpasar,14,2446705.23,0.0465,32660728.62,2024,7,2024-07-17,2024-07-17
1be5b85a,usr-0183,makanan,mobile,Denpasar,16,30551.21,0.2378,372589.16,2024,3,2024-03-08,2024-03-08
affe40b6,usr-0262,kesehatan,web,Medan,12,103126.38,0.0999,1113893.47,2024,2,2024-02-07,2024-02-07
a98dd7e7,usr-0166,kesehatan,atm,Makassar,11,461393.91,0.2026,4047237.91,2024,7,2024-07-05,2024-07-05
634c0f69,usr-0165,fashion,web,Balikpapan,18,776284.94,0.2873,9959003.63,2024,1,2024-01-26,2024-01-26
627f147e,usr-0004,kesehatan,atm,Denpasar,19,81115.4,0.1553,1301831.79,2024,9,2024-09-25,2024-09-25
d12c4699,usr-0007,kesehatan,atm,Denpasar,14,170169.92,0.0055,2369297.89,2024,4,2024-04-29,2024-04-29
9e584cd9,usr-0054,elektronik,teller,Medan,15,464484.97,0.1078,6215948.21,2024,7,2024-07-07,2024-07-07
b590f06d,usr-0073,makanan,teller,Semarang,19,145740.16,0.0199,2714088.45,2024,8,2024-08-31,2024-08-31
538823a7,usr-0004,elektronik,teller,Denpasar,20,1479388.75,0.1496,25162599.28,2024,11,2024-11-03,2024-11-03
a9923636,usr-0110,kesehatan,atm,Bandung,8,185145.12,0.0384,1424342.59,2024,3,2024-03-27,2024-03-27
920c976b,usr-0004,fashion,mobile,Denpasar,3,255577.78,0.1844,625328.72,2024,6,2024-06-21,2024-06-21
47bf8825,usr-0007,otomotif,web,Denpasar,10,210224.53,0.1774,1729241.91,2024,1,2024-01-18,2024-01-18
090ee381,usr-0010,kesehatan,web,Surabaya,4,150205.02,0.1602,504581.11,2024,9,2024-09-15,2024-09-15
bfb237fa,usr-0167,olahraga,mobile,Jakarta,13,1824606.34,0.0779,21871085.79,2024,5,2024-05-19,2024-05-19
b9f72cde,usr-0104,olahraga,atm,Palembang,7,894912.29,0.1303,5448249.72,2024,6,2024-06-27,2024-06-27
acef2a32,usr-0039,elektronik,atm,Denpasar,15,5200767.17,0.2603,57705780.93,2024,2,2024-02-29,2024-02-29
78f5e247,usr-0151,fashion,web,Denpasar,8,767648.17,0.0759,5675369.78,2024,12,2024-12-28,2024-12-28
110de10e,usr-0146,kesehatan,atm,Denpasar,4,383646.91,0.2015,1225424.83,2024,5,2024-05-26,2024-05-26
9d63b97d,usr-0017,makanan,atm,Medan,4,123097.18,0.2116,388202.11,2024,3,2024-03-27,2024-03-27
183d6305,usr-0128,elektronik,atm,Bandung,14,4490831.6,0.203,50105856.34,2024,4,2024-04-02,2024-04-02
6f261e30,usr-0004,otomotif,atm,Denpasar,8,2966287.8,0.0223,23200777.09,2024,6,2024-06-19,2024-06-19
59680c0e,usr-0033,fashion,teller,Semarang,14,394375.98,0.1515,4684540.64,2024,2,2024-02-12,2024-02-12
67919e0c,usr-0002,olahraga,web,Denpasar,12,1902082.27,0.1388,19657553.0,2024,8,2024-08-07,2024-08-07
911c6dd8,usr-0021,makanan,atm,Bandung,19,40925.71,0.0431,744043.73,2024,8,2024-08-22,2024-08-22
a0e05fc3,usr-0037,makanan,teller,Semarang,5,42961.13,0.2299,165418.72,2024,11,2024-11-29,2024-11-29
bd9942c4,usr-0001,fashion,web,Makassar,11,337866.55,0.2724,2704077.77,2024,1,2024-01-23,2024-01-23
a10ea5dd,usr-0026,fashion,mobile,Makassar,4,54676.41,0.0494,207901.35,2024,11,2024-11-03,2024-11-03
4b8be702,usr-0072,otomotif,mobile,Denpasar,7,1802279.5,0.2868,8997588.59,2024,5,2024-05-11,2024-05-11
e45b07c3,usr-0060,otomotif,web,Makassar,12,2190814.24,0.2027,20959684.14,2024,10,2024-10-31,2024-10-31
45d06894,usr-0001,kesehatan,mobile,Makassar,19,437619.86,0.1316,7220622.05,2024,3,2024-03-13,2024-03-13
d3ce4c10,usr-0002,fashion,web,Denpasar,7,440947.45,0.0553,2915974.79,2024,10,2024-10-07,2024-10-07
99409f5e,usr-0013,fashion,teller,Semarang,9,312977.89,0.1641,2354661.24,2024,2,2024-02-02,2024-02-02
15a85f06,usr-0165,makanan,teller,Balikpapan,15,89706.56,0.2672,986112.38,2024,7,2024-07-31,2024-07-31
e2d2b942,usr-0184,kesehatan,web,Semarang,7,114848.13,0.275,582889.45,2024,8,2024-08-12,2024-08-12
0742b80c,usr-0010,otomotif,mobile,Surabaya,16,1240266.34,0.0617,18619586.52,2024,5,2024-05-13,2024-05-13
da3b94f7,usr-0098,elektronik,web,Jakarta,1,4756953.19,0.0627,4458777.85,2024,9,2024-09-22,2024-09-22
ba133d97,usr-0050,kesehatan,web,Medan,4,118007.35,0.1154,417566.0,2024,3,2024-03-03,2024-03-03
78262516,usr-0283,elektronik,teller,Surabaya,8,1195749.83,0.1631,8005341.83,2024,10,2024-10-30,2024-10-30
71981827,usr-0002,kesehatan,atm,Denpasar,8,168864.14,0.1187,1190616.78,2024,12,2024-12-15,2024-12-15
95f0120e,usr-0042,elektronik,teller,Makassar,11,4449581.01,0.2345,37468983.35,2024,1,2024-01-11,2024-01-11
6a774b44,usr-0053,elektronik,web,Yogyakarta,9,1561168.06,0.1041,12587531.7,2024,11,2024-11-02,2024-11-02
4ed4a1ed,usr-0010,kesehatan,mobile,Surabaya,9,268697.17,0.0032,2410561.76,2024,3,2024-03-04,2024-03-04
00035118,usr-0001,makanan,web,Makassar,7,73016.87,0.1601,429283.9,2024,5,2024-05-29,2024-05-29
894fe031,usr-0001,fashion,teller,Makassar,18,113787.8,0.2043,1629739.65,2024,3,2024-03-14,2024-03-14
0222d9ef,usr-0025,otomotif,atm,Denpasar,16,901072.55,0.0401,13838573.87,2024,10,2024-10-23,2024-10-23
a222fefe,usr-0087,fashion,web,Jakarta,17,675559.68,0.2731,8347695.99,2024,8,2024-08-29,2024-08-29
7e2aedd4,usr-0090,kesehatan,atm,Bandung,15,421780.67,0.0913,5749027.94,2024,6,2024-06-28,2024-06-28
cc303add,usr-0004,elektronik,atm,Denpasar,17,4956391.84,0.29,59827509.11,2024,5,2024-05-25,2024-05-25
c16a3024,usr-0176,olahraga,mobile,Jakarta,12,2276616.96,0.0999,24589723.82,2024,3,2024-03-17,2024-03-17
736b8e7d,usr-0016,olahraga,teller,Yogyakarta,12,1201851.26,0.0629,13515669.32,2024,10,2024-10-24,2024-10-24
ea75a33b,usr-0264,olahraga,mobile,Medan,2,1993254.9,0.1417,3421472.31,2024,11,2024-11-03,2024-11-03
62053a73,usr-0002,makanan,mobile,Denpasar,16,49091.24,0.2787,566529.58,2024,4,2024-04-27,2024-04-27
0c912e91,usr-0161,olahraga,web,Balikpapan,6,1203755.72,0.122,6341712.59,2024,9,2024-09-02,2024-09-02
a8a3007a,usr-0214,makanan,teller,Semarang,11,139205.46,0.1594,1287117.52,2024,11,2024-11-05,2024-11-05
62c86e3e,usr-0152,kesehatan,mobile,Yogyakarta,7,343250.24,0.0721,2229443.08,2024,2,2024-02-29,2024-02-29
8133f27d,usr-0144,makanan,teller,Semarang,2,67295.85,0.0059,133794.13,2024,4,2024-04-07,2024-04-07
14a6b564,usr-0014,kesehatan,mobile,Palembang,18,182086.94,0.1231,2874149.94,2024,6,2024-06-01,2024-06-01
7b249da8,usr-0095,makanan,web,Yogyakarta,10,20539.36,0.153,173975.66,2024,4,2024-04-16,2024-04-16
b4109ec6,usr-0050,kesehatan,teller,Medan,6,369294.12,0.1186,1952937.35,2024,3,2024-03-30,2024-03-30
a968a443,usr-0021,makanan,web,Bandung,18,20563.59,0.011,366085.91,2024,8,2024-08-28,2024-08-28
47b8cf97,usr-0293,makanan,web,Bandung,4,81629.26,0.2285,251907.81,2024,3,2024-03-05,2024-03-05
4b3b146c,usr-0009,kesehatan,teller,Palembang,7,314126.92,0.1752,1813598.96,2024,6,2024-06-27,2024-06-27
b7e4a42c,usr-0020,otomotif,mobile,Denpasar,15,2863152.02,0.1237,37634737.05,2024,1,2024-01-29,2024-01-29
86d8bae5,usr-0210,otomotif,web,Balikpapan,16,293747.7,0.2624,3466836.11,2024,12,2024-12-12,2024-12-12
b8e3d98b,usr-0009,makanan,teller,Palembang,10,42229.98,0.1112,375340.63,2024,5,2024-05-03,2024-05-03
fa813b86,usr-0003,kesehatan,mobile,Palembang,5,37881.29,0.1654,158077.93,2024,3,2024-03-02,2024-03-02
f3549778,usr-0010,kesehatan,mobile,Surabaya,7,155543.42,0.0684,1014357.11,2024,10,2024-10-20,2024-10-20
379720fa,usr-0117,otomotif,teller,Makassar,6,1161798.84,0.0897,6345600.01,2024,1,2024-01-26,2024-01-26
f9e35271,usr-0177,olahraga,atm,Jakarta,8,1355936.7,0.0739,10045719.33,2024,4,2024-04-02,2024-04-02
d19c0d21,usr-0002,fashion,atm,Denpasar,14,558984.52,0.1027,7021954.01,2024,5,2024-05-05,2024-05-05
e55eba2f,usr-0062,elektronik,atm,Jakarta,14,1265138.44,0.0192,17372287.74,2024,12,2024-12-01,2024-12-01
8c8d10f5,usr-0047,kesehatan,atm,Palembang,18,293658.92,0.0459,5043294.89,2024,12,2024-12-07,2024-12-07
b9d03769,usr-0078,makanan,mobile,Yogyakarta,17,70865.59,0.0025,1201699.65,2024,3,2024-03-16,2024-03-16
fc1ffed2,usr-0078,makanan,teller,Yogyakarta,14,63669.61,0.1955,717079.46,2024,3,2024-03-25,2024-03-25
dbbfadb9,usr-0259,fashion,atm,Semarang,14,694977.57,0.2597,7202651.15,2024,2,2024-02-01,2024-02-01
caba8bfb,usr-0013,elektronik,mobile,Semarang,18,1081837.6,0.2527,14551807.23,2024,8,2024-08-15,2024-08-15
934c1bb6,usr-0009,kesehatan,web,Palembang,13,116057.32,0.1243,1321254.37,2024,12,2024-12-24,2024-12-24
ec802bb5,usr-0050,olahraga,atm,Medan,18,1246727.37,0.0385,21577759.94,2024,8,2024-08-31,2024-08-31
1a3d8ded,usr-0022,olahraga,web,Palembang,12,2269769.32,0.2178,21303602.39,2024,9,2024-09-07,2024-09-07
9692e75e,usr-0028,makanan,web,Bandung,18,43894.03,0.0938,715957.19,2024,11,2024-11-09,2024-11-09
948a6643,usr-0001,otomotif,atm,Makassar,9,1926170.34,0.2088,13715777.22,2024,7,2024-07-25,2024-07-25
6806baf1,usr-0003,fashion,atm,Palembang,11,471756.99,0.1975,4164470.04,2024,5,2024-05-17,2024-05-17
6918ef0f,usr-0237,makanan,web,Makassar,2,35253.26,0.2387,53679.64,2024,6,2024-06-30,2024-06-30
98dcdcbd,usr-0001,elektronik,atm,Makassar,4,8155324.03,0.2603,24128866.27,2024,9,2024-09-06,2024-09-06
eb40cc2c,usr-0053,fashion,teller,Yogyakarta,6,441434.45,0.1705,2197147.97,2024,11,2024-11-08,2024-11-08
7edf187f,usr-0114,makanan,atm,Medan,11,50596.15,0.1145,492848.1,2024,8,2024-08-03,2024-08-03
affca5cd,usr-0001,elektronik,mobile,Makassar,14,7089222.41,0.1903,80361642.93,2024,11,2024-11-03,2024-11-03
3b9c1f10,usr-0005,kesehatan,mobile,Palembang,11,108278.71,0.2294,917806.4,2024,5,2024-05-25,2024-05-25
028edbc3,usr-0016,kesehatan,mobile,Yogyakarta,18,51766.25,0.0424,892237.97,2024,8,2024-08-31,2024-08-31
e22aa4f7,usr-0034,makanan,mobile,Jakarta,2,16451.37,0.0882,30002.27,2024,10,2024-10-08,2024-10-08
